Date, ZC025YR, ZC050YR, ZC075YR, ZC100YR, ZC125YR, ZC150YR, ZC175YR, ZC200YR, ZC225YR, ZC250YR, ZC275YR, ZC300YR, ZC325YR, ZC350YR, ZC375YR, ZC400YR, ZC425YR, ZC450YR, ZC475YR, ZC500YR, ZC525YR, ZC550YR, ZC575YR, ZC600YR, ZC625YR, ZC650YR, ZC675YR, ZC700YR, ZC725YR, ZC750YR, ZC775YR, ZC800YR, ZC825YR, ZC850YR, ZC875YR, ZC900YR, ZC925YR, ZC950YR, ZC975YR, ZC1000YR, ZC1025YR, ZC1050YR, ZC1075YR, ZC1100YR, ZC1125YR, ZC1150YR, ZC1175YR, ZC1200YR, ZC1225YR, ZC1250YR, ZC1275YR, ZC1300YR, ZC1325YR, ZC1350YR, ZC1375YR, ZC1400YR, ZC1425YR, ZC1450YR, ZC1475YR, ZC1500YR, ZC1525YR, ZC1550YR, ZC1575YR, ZC1600YR, ZC1625YR, ZC1650YR, ZC1675YR, ZC1700YR, ZC1725YR, ZC1750YR, ZC1775YR, ZC1800YR, ZC1825YR, ZC1850YR, ZC1875YR, ZC1900YR, ZC1925YR, ZC1950YR, ZC1975YR, ZC2000YR, ZC2025YR, ZC2050YR, ZC2075YR, ZC2100YR, ZC2125YR, ZC2150YR, ZC2175YR, ZC2200YR, ZC2225YR, ZC2250YR, ZC2275YR, ZC2300YR, ZC2325YR, ZC2350YR, ZC2375YR, ZC2400YR, ZC2425YR, ZC2450YR, ZC2475YR, ZC2500YR, ZC2525YR, ZC2550YR, ZC2575YR, ZC2600YR, ZC2625YR, ZC2650YR, ZC2675YR, ZC2700YR, ZC2725YR, ZC2750YR, ZC2775YR, ZC2800YR, ZC2825YR, ZC2850YR, ZC2875YR, ZC2900YR, ZC2925YR, ZC2950YR, ZC2975YR, ZC3000YR, 
2015-06-19, 0.0060944000, 0.0064275000, 0.0065334000, 0.0066394000, 0.0062473000, 0.0058220000, 0.0055500000, 0.0054268000, 0.0054371000, 0.0055626000, 0.0057847000, 0.0060861000, 0.0064512000, 0.0068665000, 0.0073201000, 0.0078019000, 0.0083033000, 0.0088172000, 0.0093377000, 0.0098599000, 0.0103797000, 0.0108940000, 0.0114003000, 0.0118966000, 0.0123815000, 0.0128539000, 0.0133131000, 0.0137587000, 0.0141904000, 0.0146083000, 0.0150126000, 0.0154034000, 0.0157810000, 0.0161460000, 0.0164987000, 0.0168396000, 0.0171692000, 0.0174880000, 0.0177965000, 0.0180952000, 0.0183844000, 0.0186647000, 0.0189364000, 0.0192000000, 0.0194557000, 0.0197038000, 0.0199447000, 0.0201787000, 0.0204058000, 0.0206264000, 0.0208405000, 0.0210484000, 0.0212501000, 0.0214458000, 0.0216355000, 0.0218194000, 0.0219974000, 0.0221696000, 0.0223361000, 0.0224968000, 0.0226518000, 0.0228011000, 0.0229447000, 0.0230826000, 0.0232149000, 0.0233414000, 0.0234623000, 0.0235775000, 0.0236872000, 0.0237912000, 0.0238896000, 0.0239825000, 0.0240699000, 0.0241519000, 0.0242285000, 0.0242999000, 0.0243659000, 0.0244269000, 0.0244828000, 0.0245337000, 0.0245798000, 0.0246212000, 0.0246580000, 0.0246903000, 0.0247183000, 0.0247421000, 0.0247619000, 0.0247778000, 0.0247900000, 0.0247987000, 0.0248039000, 0.0248060000, 0.0248050000, 0.0248011000, 0.0247946000, 0.0247855000, 0.0247741000, 0.0247605000, 0.0247449000, 0.0247275000, 0.0247085000, 0.0246879000, 0.0246661000, 0.0246430000, 0.0246190000, 0.0245941000, 0.0245686000, 0.0245424000, 0.0245158000, 0.0244890000, 0.0244620000, 0.0244349000, 0.0244079000, 0.0243811000, 0.0243545000, 0.0243284000, 0.0243027000, 0.0242775000, 0.0242530000, 0.0242292000, 
2015-06-22, 0.0059515000, 0.0064512000, 0.0066581000, 0.0068650000, 0.0064175000, 0.0060265000, 0.0057914000, 0.0057071000, 0.0057579000, 0.0059247000, 0.0061887000, 0.0065322000, 0.0069393000, 0.0073961000, 0.0078905000, 0.0084121000, 0.0089523000, 0.0095035000, 0.0100598000, 0.0106160000, 0.0111681000, 0.0117128000, 0.0122474000, 0.0127701000, 0.0132791000, 0.0137736000, 0.0142527000, 0.0147160000, 0.0151634000, 0.0155948000, 0.0160104000, 0.0164106000, 0.0167957000, 0.0171662000, 0.0175226000, 0.0178655000, 0.0181954000, 0.0185130000, 0.0188188000, 0.0191134000, 0.0193974000, 0.0196712000, 0.0199354000, 0.0201904000, 0.0204368000, 0.0206748000, 0.0209049000, 0.0211275000, 0.0213428000, 0.0215511000, 0.0217527000, 0.0219478000, 0.0221367000, 0.0223194000, 0.0224961000, 0.0226670000, 0.0228322000, 0.0229917000, 0.0231458000, 0.0232943000, 0.0234375000, 0.0235753000, 0.0237078000, 0.0238350000, 0.0239570000, 0.0240738000, 0.0241854000, 0.0242918000, 0.0243932000, 0.0244895000, 0.0245807000, 0.0246670000, 0.0247483000, 0.0248247000, 0.0248963000, 0.0249631000, 0.0250251000, 0.0250825000, 0.0251354000, 0.0251838000, 0.0252278000, 0.0252675000, 0.0253030000, 0.0253345000, 0.0253620000, 0.0253856000, 0.0254056000, 0.0254220000, 0.0254349000, 0.0254446000, 0.0254510000, 0.0254545000, 0.0254551000, 0.0254530000, 0.0254483000, 0.0254413000, 0.0254319000, 0.0254205000, 0.0254071000, 0.0253919000, 0.0253750000, 0.0253567000, 0.0253370000, 0.0253160000, 0.0252940000, 0.0252711000, 0.0252474000, 0.0252230000, 0.0251980000, 0.0251726000, 0.0251470000, 0.0251211000, 0.0250951000, 0.0250692000, 0.0250434000, 0.0250178000, 0.0249925000, 0.0249675000, 0.0249430000, 0.0249190000, 
2015-06-23, 0.0059347000, 0.0064533000, 0.0066603000, 0.0068672000, 0.0064414000, 0.0060527000, 0.0058210000, 0.0057408000, 0.0057963000, 0.0059685000, 0.0062383000, 0.0065881000, 0.0070019000, 0.0074657000, 0.0079673000, 0.0084964000, 0.0090440000, 0.0096029000, 0.0101668000, 0.0107306000, 0.0112902000, 0.0118423000, 0.0123841000, 0.0129137000, 0.0134295000, 0.0139305000, 0.0144158000, 0.0148850000, 0.0153379000, 0.0157745000, 0.0161950000, 0.0165997000, 0.0169890000, 0.0173633000, 0.0177231000, 0.0180691000, 0.0184018000, 0.0187218000, 0.0190298000, 0.0193262000, 0.0196116000, 0.0198866000, 0.0201518000, 0.0204076000, 0.0206544000, 0.0208927000, 0.0211230000, 0.0213454000, 0.0215605000, 0.0217684000, 0.0219696000, 0.0221641000, 0.0223522000, 0.0225341000, 0.0227100000, 0.0228801000, 0.0230444000, 0.0232030000, 0.0233561000, 0.0235038000, 0.0236460000, 0.0237830000, 0.0239146000, 0.0240411000, 0.0241623000, 0.0242784000, 0.0243894000, 0.0244953000, 0.0245962000, 0.0246921000, 0.0247830000, 0.0248690000, 0.0249501000, 0.0250264000, 0.0250979000, 0.0251648000, 0.0252269000, 0.0252845000, 0.0253377000, 0.0253864000, 0.0254307000, 0.0254709000, 0.0255069000, 0.0255389000, 0.0255670000, 0.0255913000, 0.0256120000, 0.0256291000, 0.0256427000, 0.0256531000, 0.0256604000, 0.0256646000, 0.0256660000, 0.0256647000, 0.0256608000, 0.0256545000, 0.0256459000, 0.0256352000, 0.0256225000, 0.0256080000, 0.0255918000, 0.0255741000, 0.0255549000, 0.0255345000, 0.0255130000, 0.0254905000, 0.0254672000, 0.0254431000, 0.0254185000, 0.0253933000, 0.0253678000, 0.0253420000, 0.0253161000, 0.0252902000, 0.0252643000, 0.0252386000, 0.0252131000, 0.0251879000, 0.0251631000, 0.0251387000, 
2015-06-24, 0.0058183000, 0.0064329000, 0.0065389000, 0.0066449000, 0.0062391000, 0.0058262000, 0.0055727000, 0.0054724000, 0.0055089000, 0.0056630000, 0.0059154000, 0.0062484000, 0.0066458000, 0.0070936000, 0.0075797000, 0.0080938000, 0.0086269000, 0.0091716000, 0.0097220000, 0.0102729000, 0.0108201000, 0.0113604000, 0.0118912000, 0.0124105000, 0.0129168000, 0.0134089000, 0.0138862000, 0.0143482000, 0.0147947000, 0.0152258000, 0.0156415000, 0.0160422000, 0.0164283000, 0.0168001000, 0.0171583000, 0.0175034000, 0.0178359000, 0.0181564000, 0.0184654000, 0.0187635000, 0.0190512000, 0.0193291000, 0.0195976000, 0.0198572000, 0.0201082000, 0.0203512000, 0.0205863000, 0.0208141000, 0.0210347000, 0.0212484000, 0.0214554000, 0.0216560000, 0.0218504000, 0.0220386000, 0.0222209000, 0.0223973000, 0.0225680000, 0.0227330000, 0.0228925000, 0.0230463000, 0.0231947000, 0.0233377000, 0.0234752000, 0.0236074000, 0.0237342000, 0.0238557000, 0.0239718000, 0.0240827000, 0.0241884000, 0.0242888000, 0.0243840000, 0.0244741000, 0.0245591000, 0.0246390000, 0.0247140000, 0.0247840000, 0.0248491000, 0.0249094000, 0.0249650000, 0.0250160000, 0.0250625000, 0.0251045000, 0.0251422000, 0.0251757000, 0.0252051000, 0.0252306000, 0.0252522000, 0.0252701000, 0.0252845000, 0.0252954000, 0.0253031000, 0.0253077000, 0.0253093000, 0.0253082000, 0.0253043000, 0.0252980000, 0.0252894000, 0.0252786000, 0.0252657000, 0.0252511000, 0.0252347000, 0.0252167000, 0.0251974000, 0.0251768000, 0.0251551000, 0.0251324000, 0.0251089000, 0.0250847000, 0.0250600000, 0.0250348000, 0.0250092000, 0.0249835000, 0.0249577000, 0.0249319000, 0.0249062000, 0.0248808000, 0.0248556000, 0.0248308000, 0.0248064000, 0.0247826000, 
2015-06-25, 0.0058062000, 0.0064341000, 0.0065401000, 0.0066461000, 0.0062990000, 0.0059199000, 0.0056964000, 0.0056224000, 0.0056821000, 0.0058567000, 0.0061275000, 0.0064773000, 0.0068902000, 0.0073528000, 0.0078529000, 0.0083805000, 0.0089268000, 0.0094845000, 0.0100475000, 0.0106108000, 0.0111703000, 0.0117225000, 0.0122650000, 0.0127955000, 0.0133125000, 0.0138150000, 0.0143020000, 0.0147732000, 0.0152282000, 0.0156670000, 0.0160898000, 0.0164967000, 0.0168882000, 0.0172647000, 0.0176266000, 0.0179745000, 0.0183090000, 0.0186307000, 0.0189400000, 0.0192376000, 0.0195241000, 0.0197999000, 0.0200657000, 0.0203217000, 0.0205687000, 0.0208069000, 0.0210367000, 0.0212587000, 0.0214730000, 0.0216800000, 0.0218799000, 0.0220732000, 0.0222599000, 0.0224403000, 0.0226145000, 0.0227828000, 0.0229453000, 0.0231021000, 0.0232532000, 0.0233990000, 0.0235393000, 0.0236743000, 0.0238040000, 0.0239286000, 0.0240480000, 0.0241624000, 0.0242717000, 0.0243761000, 0.0244755000, 0.0245700000, 0.0246597000, 0.0247446000, 0.0248247000, 0.0249002000, 0.0249711000, 0.0250373000, 0.0250991000, 0.0251565000, 0.0252095000, 0.0252582000, 0.0253027000, 0.0253432000, 0.0253797000, 0.0254123000, 0.0254410000, 0.0254662000, 0.0254877000, 0.0255058000, 0.0255206000, 0.0255322000, 0.0255407000, 0.0255463000, 0.0255491000, 0.0255492000, 0.0255468000, 0.0255420000, 0.0255350000, 0.0255258000, 0.0255147000, 0.0255017000, 0.0254870000, 0.0254708000, 0.0254531000, 0.0254341000, 0.0254140000, 0.0253928000, 0.0253707000, 0.0253478000, 0.0253242000, 0.0253001000, 0.0252755000, 0.0252505000, 0.0252254000, 0.0252000000, 0.0251746000, 0.0251492000, 0.0251240000, 0.0250989000, 0.0250741000, 0.0250497000, 
2015-06-26, 0.0058150000, 0.0064351000, 0.0065411000, 0.0066472000, 0.0064021000, 0.0060361000, 0.0058290000, 0.0057740000, 0.0058546000, 0.0060514000, 0.0063452000, 0.0067182000, 0.0071543000, 0.0076395000, 0.0081617000, 0.0087104000, 0.0092768000, 0.0098536000, 0.0104345000, 0.0110145000, 0.0115894000, 0.0121559000, 0.0127114000, 0.0132538000, 0.0137816000, 0.0142937000, 0.0147895000, 0.0152683000, 0.0157302000, 0.0161749000, 0.0166029000, 0.0170143000, 0.0174097000, 0.0177894000, 0.0181540000, 0.0185041000, 0.0188404000, 0.0191634000, 0.0194738000, 0.0197722000, 0.0200591000, 0.0203352000, 0.0206009000, 0.0208569000, 0.0211035000, 0.0213413000, 0.0215707000, 0.0217920000, 0.0220057000, 0.0222120000, 0.0224112000, 0.0226037000, 0.0227896000, 0.0229691000, 0.0231425000, 0.0233099000, 0.0234715000, 0.0236274000, 0.0237777000, 0.0239225000, 0.0240618000, 0.0241959000, 0.0243247000, 0.0244483000, 0.0245667000, 0.0246800000, 0.0247883000, 0.0248916000, 0.0249899000, 0.0250832000, 0.0251717000, 0.0252554000, 0.0253343000, 0.0254085000, 0.0254780000, 0.0255429000, 0.0256033000, 0.0256593000, 0.0257108000, 0.0257580000, 0.0258011000, 0.0258400000, 0.0258749000, 0.0259058000, 0.0259330000, 0.0259565000, 0.0259764000, 0.0259929000, 0.0260060000, 0.0260159000, 0.0260228000, 0.0260268000, 0.0260279000, 0.0260265000, 0.0260225000, 0.0260162000, 0.0260076000, 0.0259970000, 0.0259844000, 0.0259701000, 0.0259541000, 0.0259366000, 0.0259177000, 0.0258976000, 0.0258764000, 0.0258542000, 0.0258312000, 0.0258075000, 0.0257832000, 0.0257584000, 0.0257332000, 0.0257078000, 0.0256822000, 0.0256566000, 0.0256310000, 0.0256055000, 0.0255803000, 0.0255553000, 0.0255307000, 0.0255066000, 
2015-06-29, 0.0058348000, 0.0063240000, 0.0063794000, 0.0064349000, 0.0059202000, 0.0054811000, 0.0052061000, 0.0050871000, 0.0051070000, 0.0052463000, 0.0054858000, 0.0058078000, 0.0061963000, 0.0066373000, 0.0071187000, 0.0076299000, 0.0081623000, 0.0087081000, 0.0092613000, 0.0098165000, 0.0103696000, 0.0109169000, 0.0114559000, 0.0119842000, 0.0125001000, 0.0130025000, 0.0134904000, 0.0139633000, 0.0144208000, 0.0148627000, 0.0152891000, 0.0157002000, 0.0160963000, 0.0164777000, 0.0168449000, 0.0171984000, 0.0175385000, 0.0178660000, 0.0181812000, 0.0184848000, 0.0187772000, 0.0190590000, 0.0193306000, 0.0195925000, 0.0198452000, 0.0200890000, 0.0203244000, 0.0205517000, 0.0207712000, 0.0209832000, 0.0211881000, 0.0213860000, 0.0215772000, 0.0217619000, 0.0219403000, 0.0221125000, 0.0222788000, 0.0224391000, 0.0225937000, 0.0227426000, 0.0228860000, 0.0230239000, 0.0231563000, 0.0232834000, 0.0234053000, 0.0235219000, 0.0236334000, 0.0237397000, 0.0238410000, 0.0239372000, 0.0240285000, 0.0241150000, 0.0241965000, 0.0242733000, 0.0243454000, 0.0244128000, 0.0244756000, 0.0245340000, 0.0245879000, 0.0246375000, 0.0246828000, 0.0247240000, 0.0247612000, 0.0247944000, 0.0248237000, 0.0248494000, 0.0248714000, 0.0248899000, 0.0249051000, 0.0249171000, 0.0249259000, 0.0249318000, 0.0249348000, 0.0249351000, 0.0249329000, 0.0249282000, 0.0249213000, 0.0249122000, 0.0249011000, 0.0248881000, 0.0248734000, 0.0248570000, 0.0248392000, 0.0248201000, 0.0247998000, 0.0247784000, 0.0247560000, 0.0247328000, 0.0247088000, 0.0246843000, 0.0246593000, 0.0246338000, 0.0246081000, 0.0245822000, 0.0245562000, 0.0245302000, 0.0245043000, 0.0244785000, 0.0244530000, 0.0244278000, 
2015-06-30, 0.0057191000, 0.0059234000, 0.0059782000, 0.0060330000, 0.0053485000, 0.0048457000, 0.0045168000, 0.0043528000, 0.0043357000, 0.0044452000, 0.0046615000, 0.0049662000, 0.0053427000, 0.0057765000, 0.0062548000, 0.0067669000, 0.0073032000, 0.0078559000, 0.0084184000, 0.0089850000, 0.0095512000, 0.0101131000, 0.0106677000, 0.0112125000, 0.0117456000, 0.0122655000, 0.0127712000, 0.0132617000, 0.0137368000, 0.0141961000, 0.0146394000, 0.0150670000, 0.0154789000, 0.0158755000, 0.0162572000, 0.0166244000, 0.0169775000, 0.0173171000, 0.0176436000, 0.0179577000, 0.0182597000, 0.0185504000, 0.0188300000, 0.0190992000, 0.0193585000, 0.0196081000, 0.0198487000, 0.0200805000, 0.0203039000, 0.0205194000, 0.0207271000, 0.0209275000, 0.0211207000, 0.0213071000, 0.0214868000, 0.0216601000, 0.0218271000, 0.0219881000, 0.0221431000, 0.0222924000, 0.0224360000, 0.0225741000, 0.0227067000, 0.0228340000, 0.0229560000, 0.0230729000, 0.0231847000, 0.0232915000, 0.0233933000, 0.0234902000, 0.0235824000, 0.0236697000, 0.0237524000, 0.0238305000, 0.0239040000, 0.0239730000, 0.0240376000, 0.0240979000, 0.0241539000, 0.0242057000, 0.0242534000, 0.0242971000, 0.0243368000, 0.0243727000, 0.0244049000, 0.0244335000, 0.0244585000, 0.0244801000, 0.0244983000, 0.0245134000, 0.0245253000, 0.0245343000, 0.0245404000, 0.0245437000, 0.0245445000, 0.0245427000, 0.0245386000, 0.0245322000, 0.0245237000, 0.0245131000, 0.0245007000, 0.0244866000, 0.0244707000, 0.0244534000, 0.0244347000, 0.0244147000, 0.0243935000, 0.0243712000, 0.0243480000, 0.0243240000, 0.0242992000, 0.0242738000, 0.0242479000, 0.0242215000, 0.0241948000, 0.0241678000, 0.0241407000, 0.0241134000, 0.0240861000, 0.0240589000, 
2015-07-01, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
2015-07-02, 0.0057094000, 0.0057584000, 0.0057625000, 0.0057666000, 0.0052159000, 0.0047337000, 0.0044237000, 0.0042765000, 0.0042745000, 0.0043981000, 0.0046280000, 0.0049463000, 0.0053368000, 0.0057853000, 0.0062794000, 0.0068082000, 0.0073625000, 0.0079344000, 0.0085171000, 0.0091049000, 0.0096932000, 0.0102781000, 0.0108562000, 0.0114251000, 0.0119825000, 0.0125269000, 0.0130571000, 0.0135720000, 0.0140712000, 0.0145540000, 0.0150205000, 0.0154704000, 0.0159040000, 0.0163214000, 0.0167229000, 0.0171088000, 0.0174797000, 0.0178359000, 0.0181780000, 0.0185065000, 0.0188218000, 0.0191245000, 0.0194152000, 0.0196942000, 0.0199622000, 0.0202196000, 0.0204668000, 0.0207044000, 0.0209326000, 0.0211520000, 0.0213628000, 0.0215655000, 0.0217604000, 0.0219478000, 0.0221279000, 0.0223011000, 0.0224676000, 0.0226276000, 0.0227813000, 0.0229290000, 0.0230708000, 0.0232068000, 0.0233373000, 0.0234624000, 0.0235821000, 0.0236967000, 0.0238063000, 0.0239109000, 0.0240107000, 0.0241057000, 0.0241960000, 0.0242818000, 0.0243631000, 0.0244401000, 0.0245126000, 0.0245810000, 0.0246452000, 0.0247053000, 0.0247614000, 0.0248135000, 0.0248619000, 0.0249064000, 0.0249473000, 0.0249846000, 0.0250184000, 0.0250487000, 0.0250758000, 0.0250995000, 0.0251202000, 0.0251378000, 0.0251524000, 0.0251642000, 0.0251732000, 0.0251795000, 0.0251833000, 0.0251846000, 0.0251836000, 0.0251803000, 0.0251749000, 0.0251674000, 0.0251580000, 0.0251468000, 0.0251338000, 0.0251192000, 0.0251031000, 0.0250855000, 0.0250666000, 0.0250465000, 0.0250253000, 0.0250030000, 0.0249798000, 0.0249558000, 0.0249309000, 0.0249054000, 0.0248793000, 0.0248528000, 0.0248257000, 0.0247984000, 0.0247707000, 0.0247429000, 
2015-07-03, 0.0057041000, 0.0057081000, 0.0057122000, 0.0057163000, 0.0051712000, 0.0046961000, 0.0043908000, 0.0042454000, 0.0042420000, 0.0043612000, 0.0045837000, 0.0048920000, 0.0052702000, 0.0057044000, 0.0061824000, 0.0066937000, 0.0072293000, 0.0077816000, 0.0083441000, 0.0089115000, 0.0094791000, 0.0100434000, 0.0106013000, 0.0111504000, 0.0116887000, 0.0122147000, 0.0127272000, 0.0132256000, 0.0137092000, 0.0141777000, 0.0146309000, 0.0150688000, 0.0154916000, 0.0158995000, 0.0162928000, 0.0166718000, 0.0170369000, 0.0173887000, 0.0177274000, 0.0180537000, 0.0183680000, 0.0186707000, 0.0189623000, 0.0192433000, 0.0195141000, 0.0197751000, 0.0200267000, 0.0202692000, 0.0205031000, 0.0207287000, 0.0209462000, 0.0211560000, 0.0213583000, 0.0215534000, 0.0217415000, 0.0219228000, 0.0220975000, 0.0222657000, 0.0224277000, 0.0225836000, 0.0227336000, 0.0228776000, 0.0230160000, 0.0231487000, 0.0232759000, 0.0233976000, 0.0235140000, 0.0236252000, 0.0237312000, 0.0238320000, 0.0239279000, 0.0240188000, 0.0241049000, 0.0241862000, 0.0242627000, 0.0243346000, 0.0244020000, 0.0244649000, 0.0245235000, 0.0245777000, 0.0246277000, 0.0246737000, 0.0247156000, 0.0247536000, 0.0247878000, 0.0248182000, 0.0248451000, 0.0248685000, 0.0248885000, 0.0249052000, 0.0249188000, 0.0249293000, 0.0249369000, 0.0249418000, 0.0249439000, 0.0249435000, 0.0249407000, 0.0249356000, 0.0249283000, 0.0249190000, 0.0249077000, 0.0248946000, 0.0248798000, 0.0248634000, 0.0248456000, 0.0248264000, 0.0248060000, 0.0247845000, 0.0247620000, 0.0247386000, 0.0247144000, 0.0246895000, 0.0246639000, 0.0246379000, 0.0246115000, 0.0245847000, 0.0245577000, 0.0245306000, 0.0245033000, 0.0244760000, 
2015-07-06, 0.0055144000, 0.0054575000, 0.0054612000, 0.0054649000, 0.0050306000, 0.0045647000, 0.0042514000, 0.0040865000, 0.0040561000, 0.0041435000, 0.0043317000, 0.0046046000, 0.0049476000, 0.0053476000, 0.0057932000, 0.0062743000, 0.0067821000, 0.0073093000, 0.0078494000, 0.0083971000, 0.0089478000, 0.0094977000, 0.0100436000, 0.0105829000, 0.0111135000, 0.0116337000, 0.0121423000, 0.0126380000, 0.0131203000, 0.0135886000, 0.0140426000, 0.0144820000, 0.0149068000, 0.0153172000, 0.0157132000, 0.0160952000, 0.0164633000, 0.0168179000, 0.0171594000, 0.0174882000, 0.0178046000, 0.0181092000, 0.0184022000, 0.0186842000, 0.0189555000, 0.0192166000, 0.0194677000, 0.0197094000, 0.0199419000, 0.0201656000, 0.0203809000, 0.0205879000, 0.0207872000, 0.0209788000, 0.0211631000, 0.0213402000, 0.0215106000, 0.0216743000, 0.0218315000, 0.0219825000, 0.0221275000, 0.0222665000, 0.0223997000, 0.0225274000, 0.0226495000, 0.0227663000, 0.0228779000, 0.0229844000, 0.0230859000, 0.0231824000, 0.0232742000, 0.0233613000, 0.0234438000, 0.0235218000, 0.0235953000, 0.0236646000, 0.0237296000, 0.0237904000, 0.0238472000, 0.0239001000, 0.0239491000, 0.0239943000, 0.0240358000, 0.0240737000, 0.0241081000, 0.0241391000, 0.0241668000, 0.0241912000, 0.0242126000, 0.0242309000, 0.0242463000, 0.0242589000, 0.0242688000, 0.0242760000, 0.0242808000, 0.0242831000, 0.0242831000, 0.0242809000, 0.0242766000, 0.0242703000, 0.0242621000, 0.0242521000, 0.0242404000, 0.0242271000, 0.0242124000, 0.0241962000, 0.0241787000, 0.0241600000, 0.0241401000, 0.0241193000, 0.0240975000, 0.0240748000, 0.0240514000, 0.0240273000, 0.0240026000, 0.0239774000, 0.0239517000, 0.0239257000, 0.0238993000, 0.0238727000, 
2015-07-07, 0.0053945000, 0.0053009000, 0.0052036000, 0.0051064000, 0.0050438000, 0.0046014000, 0.0042923000, 0.0041156000, 0.0040610000, 0.0041150000, 0.0042632000, 0.0044920000, 0.0047886000, 0.0051414000, 0.0055402000, 0.0059759000, 0.0064404000, 0.0069268000, 0.0074292000, 0.0079422000, 0.0084616000, 0.0089834000, 0.0095045000, 0.0100221000, 0.0105341000, 0.0110386000, 0.0115340000, 0.0120191000, 0.0124929000, 0.0129548000, 0.0134040000, 0.0138404000, 0.0142634000, 0.0146732000, 0.0150696000, 0.0154526000, 0.0158225000, 0.0161793000, 0.0165234000, 0.0168549000, 0.0171742000, 0.0174816000, 0.0177774000, 0.0180619000, 0.0183356000, 0.0185987000, 0.0188517000, 0.0190948000, 0.0193285000, 0.0195530000, 0.0197687000, 0.0199758000, 0.0201748000, 0.0203658000, 0.0205492000, 0.0207253000, 0.0208943000, 0.0210563000, 0.0212118000, 0.0213609000, 0.0215037000, 0.0216406000, 0.0217717000, 0.0218971000, 0.0220171000, 0.0221317000, 0.0222413000, 0.0223458000, 0.0224454000, 0.0225403000, 0.0226306000, 0.0227164000, 0.0227979000, 0.0228750000, 0.0229480000, 0.0230169000, 0.0230818000, 0.0231429000, 0.0232002000, 0.0232537000, 0.0233037000, 0.0233502000, 0.0233932000, 0.0234328000, 0.0234692000, 0.0235024000, 0.0235325000, 0.0235596000, 0.0235837000, 0.0236050000, 0.0236235000, 0.0236393000, 0.0236525000, 0.0236631000, 0.0236712000, 0.0236770000, 0.0236805000, 0.0236818000, 0.0236809000, 0.0236779000, 0.0236730000, 0.0236662000, 0.0236576000, 0.0236472000, 0.0236352000, 0.0236216000, 0.0236065000, 0.0235900000, 0.0235721000, 0.0235530000, 0.0235326000, 0.0235112000, 0.0234887000, 0.0234652000, 0.0234409000, 0.0234157000, 0.0233897000, 0.0233631000, 0.0233358000, 0.0233080000, 
2015-07-08, 0.0052718000, 0.0052031000, 0.0051562000, 0.0051092000, 0.0047848000, 0.0043104000, 0.0039745000, 0.0037749000, 0.0037007000, 0.0037375000, 0.0038707000, 0.0040860000, 0.0043704000, 0.0047120000, 0.0051004000, 0.0055262000, 0.0059815000, 0.0064590000, 0.0069528000, 0.0074577000, 0.0079691000, 0.0084832000, 0.0089968000, 0.0095073000, 0.0100124000, 0.0105102000, 0.0109993000, 0.0114783000, 0.0119464000, 0.0124028000, 0.0128470000, 0.0132786000, 0.0136974000, 0.0141031000, 0.0144959000, 0.0148757000, 0.0152428000, 0.0155971000, 0.0159391000, 0.0162689000, 0.0165868000, 0.0168931000, 0.0171882000, 0.0174724000, 0.0177460000, 0.0180094000, 0.0182629000, 0.0185067000, 0.0187413000, 0.0189670000, 0.0191840000, 0.0193927000, 0.0195933000, 0.0197862000, 0.0199715000, 0.0201495000, 0.0203205000, 0.0204847000, 0.0206423000, 0.0207935000, 0.0209385000, 0.0210775000, 0.0212106000, 0.0213381000, 0.0214600000, 0.0215766000, 0.0216879000, 0.0217942000, 0.0218954000, 0.0219918000, 0.0220835000, 0.0221706000, 0.0222532000, 0.0223314000, 0.0224052000, 0.0224749000, 0.0225405000, 0.0226021000, 0.0226598000, 0.0227136000, 0.0227637000, 0.0228102000, 0.0228531000, 0.0228926000, 0.0229287000, 0.0229615000, 0.0229912000, 0.0230177000, 0.0230412000, 0.0230617000, 0.0230794000, 0.0230944000, 0.0231067000, 0.0231164000, 0.0231236000, 0.0231284000, 0.0231309000, 0.0231312000, 0.0231293000, 0.0231254000, 0.0231195000, 0.0231118000, 0.0231023000, 0.0230910000, 0.0230781000, 0.0230637000, 0.0230479000, 0.0230307000, 0.0230122000, 0.0229925000, 0.0229717000, 0.0229498000, 0.0229270000, 0.0229033000, 0.0228788000, 0.0228535000, 0.0228276000, 0.0228010000, 0.0227740000, 0.0227464000, 
